#delimieter: ,
#columns:type,person1,person2,forum,forum_event,publication,topic,date,lat,lon
#types:STRING,UINT,UINT,UINT,UINT,UINT,UINT,USDATE,DOUBLE,DOUBLE
HasTopic,,,,93630580488554528,,10658984,,,
Author,1084141391174352312,,,960355893032589380,,,,,
HasTopic,,,,1053180670103460634,,878352,,,
HasTopic,,,,244561359801261491,,80042,,,
Includes,,,1615340315424362057,1445038231663233605,,,,,
HasTopic,,,,901222515876490431,,2329,,,
Author,1453533753305564611,,,1041962234563337654,,,,,
Sale,955333881375445335,761083048438993992,,,,11946202,10/9/2018,,
HasTopic,,,,50323410534562579,,170382,,,
Author,1312555582635206522,,,,464039239752344525,,,,
HasTopic,,,,1158761301536622449,,101072,,,
HasTopic,,,,,393561129269447850,11661,,,
Author,854911013120923635,,,1420558443835301249,,,,,
HasTopic,,,,723439611622881605,,200481,,,
HasTopic,,,,1144275394310486531,,158847,,,
HasTopic,,,,1451455427404216938,,569426,,,
HasTopic,,,,628638350132139340,,180958,,,
Author,1200952049133320593,,,,1560066052793400803,,,,
Author,201435581504215865,,,,464039239752344525,,,,
HasTopic,,,,429562140202234088,,1333024,,,
Includes,,,1372844135435303981,1045263588459545333,,,,,
Sale,257908314450213023,1158495925586353220,,,,56466,8/22/2018,,
Author,1128834810252431751,,,35312249112325072,,,,,
HasTopic,,,,694281849621540141,,11461,,,
HasTopic,,,,13615431437199533,,483551,,,
HasTopic,,,,1084420135017619103,,105674,,,
Sale,248084553180231390,348067457304898248,,,,192270,8/15/2018,,
Author,1643665315248151323,,,302733485517045143,,,,,
HasTopic,,,,1016052054521051895,,9128,,,
HasTopic,,,,557708700633470490,,466462,,,
Author,335109271484207093,,,1606435541143173523,,,,,
HasTopic,,,,654258543643266447,,93420,,,
Includes,,,565733832133342431,1000354354215859299,,,,,
Includes,,,1615340315424362057,743465234991003321,,,,,
HasTopic,,,,716582713406103612,,1189753,,,
Author,1357426714644479940,,,,464039239752344525,,,,
Author,880827610894526044,,,,1560066052793400803,,,,
Sale,433332541665110478,714745321828646222,,,,,7/28/2018,,
Author,272051947909636210,,,,464039239752344525,,,,
Includes,,,1222966301068614432,958154241975466842,,,,,
Includes,,,1372844135435303981,683741313201201874,,,,,
Author,876485964536385427,,,1445725085535337383,,,,,
Author,761415232219130398,,,849430708951096601,,,,,
HasTopic,,,,932049305355601197,,5370769,,,
HasTopic,,,,1603855033121452210,,9816,,,
HasTopic,,,,1234834884466149806,,25288,,,
Author,523080351617509332,,,,464039239752344525,,,,
HasTopic,,,,1223723508655810465,,510662,,,
Author,100561205638861342,,,,1560066052793400803,,,,
Author,546572323635402344,,,,1560066052793400803,,,,
Author,931631161300510768,,,1261605888242825940,,,,,
HasTopic,,,,1050803586253041464,,9816,,,
Includes,,,353365307219544531,61283284900735192,,,,,
HasTopic,,,,,1305027424638505316,159375,,,
HasTopic,,,,359225219882450587,,1150958,,,
HasOrg,,,,,603077338605519374,664846,,,
Includes,,,1615340315424362057,1061422016358535138,,,,,
Author,1240896596636168610,,,,464039239752344525,,,,
Sale,250156347841544021,594974412546964051,,,,,10/4/2018,,
Author,614719135930651106,,,,1560066052793400803,,,,
Author,1564136450319143421,,,,1560066052793400803,,,,
Includes,,,1615340315424362057,1400067014102515498,,,,,
HasTopic,,,,,992274543432593761,128581,,,
Author,301485092713957405,,,,464039239752344525,,,,
Sale,1623252205714719611,621056649248149732,,,,7304244,10/14/2018,,
Author,1611382948440564468,,,,1210752114217320208,,,,
Author,520104555786133288,,,,462104431376974634,,,,
HasTopic,,,,,157432519343669725,535695,,,
HasTopic,,,,1332258530911573124,,164359,,,
HasTopic,,,,623275527115559552,,73368,,,
HasTopic,,,,466930836663825033,,189409,,,
HasTopic,,,,1040033244272229074,,22656,,,
Includes,,,254347350613723281,925632028032627330,,,,,
Author,1559765459513190364,,,,462104431376974634,,,,
HasOrg,,,,,960755156034311366,282097,,,
Includes,,,1615340315424362057,786550173523063243,,,,,
HasTopic,,,,1313025873174555054,,866,,,
HasTopic,,,,,540355755919823919,7100,,,
Sale,353923264034452312,720802124364228866,,,,674,8/2/2018,,
Sale,303634054738139136,407157381923215254,,,,,10/3/2018,,
Author,155555123341305131,,,552573770195776245,,,,,
Author,1525130291805646512,,,,464039239752344525,,,,
Author,174886276894156235,,,,464039239752344525,,,,
HasTopic,,,,793291292426313723,,18432,,,
Author,1340141115559221241,,,83651483855054611,,,,,
Author,819095914467815074,,,223264662077747365,,,,,
HasTopic,,,,611622351151423323,,255063,,,
Author,941103858966064832,,,,464039239752344525,,,,
Author,740011109242612574,,,,392191915084748326,,,,
Sale,1366353717103312625,330615416023210957,,,,81944,8/16/2018,,
Author,544659125125351826,,,,462104431376974634,,,,
Author,1549153560619996363,,,,462104431376974634,,,,
Author,406443255552401435,,,,422500904651204369,,,,
HasOrg,,,,,447725457586251915,492467,,,
Author,153220619420709476,,,654258543643266447,,,,,
Includes,,,1314315120197156050,653230753512256438,,,,,
Sale,22314765154654855,454860203275707765,,,,,8/22/2018,,
Author,1271630163433094362,,,,1560066052793400803,,,,
Author,1019170398521961975,,,,1560066052793400803,,,,
Author,1161216703405242110,,,,464039239752344525,,,,
Author,222487322131255620,,,594418112015223649,,,,,
Author,1134009511342335589,,,1593397601270042066,,,,,
Author,155361615945265062,,,,511206332618541872,,,,
Author,123721354529673834,,,637582111311235315,,,,,
Includes,,,353365307219544531,921371604749381311,,,,,
HasTopic,,,,1449202459355144721,,15331,,,
Author,789062653714818293,,,,464039239752344525,,,,
HasTopic,,,,249366133100650775,,210871,,,
Includes,,,353365307219544531,1103250223082730124,,,,,
HasTopic,,,,721815172364953390,,7936509,,,
HasTopic,,,,1080699385441423804,,1907525,,,
HasTopic,,,,804817426553628762,,175331,,,
Author,117112525616566391,,,,1111420083545148170,,,,
HasTopic,,,,219308242871623239,,4953270,,,
HasTopic,,,,,456939612425628755,7242372,,,
Includes,,,353365307219544531,1314270235356311224,,,,,
Includes,,,15133734353741126,1321305614465244006,,,,,
HasTopic,,,,522543350223581493,,164359,,,
Includes,,,442231451428861295,597317549532632177,,,,,
HasOrg,,,,,476478857527116646,49210,,,
Author,1444540666447115012,,,453533601365397203,,,,,
HasTopic,,,,462120361582116455,,4985088,,,
HasTopic,,,,360323745811734199,,1501376,,,
HasTopic,,,,124104927610952913,,838092,,,
Sale,1458818339128324254,944431945226772443,,,,16729335,10/8/2018,,
Includes,,,1615340315424362057,497540108644745861,,,,,
Sale,464921191235934424,1321355425330022142,,,,205495,10/11/2018,,
HasTopic,,,,1551938435204163112,,58968,,,
HasTopic,,,,1043502525609315712,,1403016,,,
Sale,1137304505956097030,793340397064440288,,,,2119531,8/21/2018,,
Sale,358529262524187502,723362112210711326,,,,1976332,8/13/2018,,
HasTopic,,,,1452854132101209780,,169313,,,
Sale,1510693112274902245,623911060516319852,,,,55424107,10/13/2018,,
Sale,547001228617987415,823188664351145300,,,,2205649,10/15/2018,,
Author,1344939422400713123,,,1135991203163365392,,,,,
HasTopic,,,,341050036141582936,,163373,,,
Includes,,,1615340315424362057,1046185539230565601,,,,,
Author,1270787261409351341,,,844521337362560751,,,,,
HasTopic,,,,1142295133114372701,,552754,,,
HasTopic,,,,1410841739614794341,,35120,,,
HasTopic,,,,351183652380070422,,8502,,,
HasOrg,,,,,658460830728185707,1067916,,,
Author,1526264403614591911,,,465251215410935143,,,,,
Author,759600551268760581,,,,464039239752344525,,,,
HasTopic,,,,1261962780243324141,,30,,,
HasTopic,,,,1282365223295963072,,494249,,,
HasTopic,,,,521048020103061141,,29171,,,
Author,142063217412411141,,,,1560066052793400803,,,,
HasTopic,,,,1246653758543361187,,7727,,,
HasTopic,,,,434211314406892115,,34132,,,
HasTopic,,,,565965059014407536,,408668,,,
Sale,1164965139866592472,231151419555251331,,,,6899212,7/29/2018,,
Author,1245995429926500554,,,508088403211363158,,,,,
Author,645490509225271114,,,,462104431376974634,,,,
Sale,734554914666553723,596311137237100334,,,,,10/9/2018,,
Author,1364253411302795818,,,,1447319046232137455,,,,
HasOrg,,,,,1442058041523586421,7568723,,,
HasOrg,,,,,1560066052793400803,1161072,,,
Author,614513111454642332,,,,1560066052793400803,,,,
Author,1140734226976923153,,,,464039239752344525,,,,
Author,343133174437204228,,,,464039239752344525,,,,
Author,350239050850252743,,,,464039239752344525,,,,
Sale,542003443582221577,762432457047782144,,,,265807,10/13/2018,,
Includes,,,1615340315424362057,545194404515761149,,,,,
HasTopic,,,,342333963963532143,,175229,,,
HasTopic,,,,106093211095413693,,39552,,,
Author,652191050647529141,,,753573237617154373,,,,,
Author,755542492353273614,,,,464039239752344525,,,,
Author,1223552770027451135,,,,464039239752344525,,,,
HasTopic,,,,534889901795492912,,76560,,,
HasTopic,,,,894375714851732334,,44104,,,
HasOrg,,,,,1560066052793400803,7894242,,,
Author,1152075044535340405,,,,462104431376974634,,,,
Author,30641501027485457,,,,462104431376974634,,,,
Author,1464942131304660513,,,,476478857527116646,,,,
Includes,,,1615340315424362057,360885954433059553,,,,,
Author,307601340526600446,,,,464039239752344525,,,,
HasOrg,,,,,700445046832563344,1404053,,,
Author,335019298024019637,,,635017785122655321,,,,,
HasOrg,,,,,1481313555123445551,41506,,,
HasTopic,,,,732713336107469079,,16883256,,,
HasTopic,,,,455845521024495034,,40867,,,
Author,25830408450521520,,,,114100208765692464,,,,
Includes,,,1615340315424362057,412538519302215943,,,,,
Author,1133373546515343687,,,1255958483710904535,,,,,
HasTopic,,,,675042147253624147,,12195332,,,
HasTopic,,,,1366064445023380523,,2934083,,,
Sale,1203532627904537588,394135459965011085,,,,5369,10/10/2018,,
Author,1455350301233890492,,,,464039239752344525,,,,
Author,625453036000162746,,,759451231804403025,,,,,
Author,913242600295592259,,,,464039239752344525,,,,
HasOrg,,,,,462104431376974634,842909,,,
Sale,866062145627751587,151584124325592414,,,,3446398,10/12/2018,,
Author,763191001820155914,,,,462104431376974634,,,,
Author,1329103222506534259,,,,1560066052793400803,,,,
Author,1307317274053527515,,,541412105572953310,,,,,
Author,24616159585147561,,,,462104431376974634,,,,
Includes,,,1615340315424362057,1443403171193860875,,,,,
HasOrg,,,,,911478176524494112,49088,,,
HasTopic,,,,,1560066052793400803,1432358,,,
HasTopic,,,,441208214165077568,,428099,,,
Author,1114121299603661562,,,922041061633356636,,,,,
HasTopic,,,,306457073122373130,,182575,,,
Author,1531228347442028115,,,595371817783540109,,,,,
Includes,,,1615340315424362057,1357558142472928228,,,,,
HasTopic,,,,247916127555034254,,835629,,,
Sale,1550218563152641305,1226091384410515116,,,,31528,8/28/2018,,
Includes,,,1222966301068614432,1275169161503442230,,,,,
Sale,125192355602855154,1551152443405022540,,,,1758541,2/17/2019,,
HasOrg,,,,,265508542147142022,49210,,,
Sale,298094632105865437,223713075066107933,,,,780442,7/30/2018,,
Author,216645339385235103,,,730506152163760915,,,,,
Author,360716453652322482,,,1541465687146534603,,,,,
Sale,914325710006332761,651589229292116659,,,,563273,8/28/2018,,
Sale,824692234198081155,1310386055133682734,,,,44541,8/17/2018,,
Author,956194243964933611,,,,464039239752344525,,,,
Sale,757223222549081644,1303005553341822124,,,,177,10/11/2018,,
Author,1393356641536494206,,,602651251321640933,,,,,
Author,219079323551164183,,,148243511641560567,,,,,
Author,514755136023020649,,,,408256432505523464,,,,
HasTopic,,,,900035244523611200,,11299,,,
Includes,,,1222966301068614432,294625739627536385,,,,,
HasTopic,,,,1180764363708703710,,16048509,,,
HasTopic,,,,1590191365535002348,,267917,,,
HasTopic,,,,1515934838390768832,,164573,,,
Author,817121324842723898,,,642520820154226357,,,,,
Author,459331899735714480,,,,462104431376974634,,,,
HasTopic,,,,,709202359725199045,18390563,,,
Includes,,,353365307219544531,1645643810401294288,,,,,
Includes,,,1615340315424362057,615266150203835581,,,,,
Author,1375354934572359630,,,,525224971033019325,,,,
Author,14096262535837812,,,,464039239752344525,,,,
Author,977337644014185128,,,,1560066052793400803,,,,
HasTopic,,,,200760795720042820,,205555,,,
Sale,526455381414920179,365427630140101333,,,,177,10/6/2018,,
Includes,,,1615340315424362057,1537187632394076201,,,,,
Sale,656403620686400433,1637541236533235016,,,,,10/6/2018,,
Sale,654193963058003654,1154257314552030230,,,,,10/14/2018,,
Author,740864026335835502,,,,548702425993392039,,,,
Author,725496508334153256,,,,464039239752344525,,,,
HasTopic,,,,915526848144289622,,224074,,,
HasTopic,,,,1340718521045232323,,940219,,,
HasTopic,,,,457742018095212079,,1907525,,,
HasTopic,,,,,293120621431252850,186361,,,
Author,1373709640517244949,,,,464039239752344525,,,,
HasTopic,,,,,658460830728185707,1432358,,,
HasTopic,,,,222455365626740448,,5138637,,,
HasTopic,,,,1330310901561531337,,40831,,,
Author,631127434651702593,,,,1402839471013558214,,,,
HasTopic,,,,601450484813284804,,5265200,,,
Author,1492314545252281295,,,,462104431376974634,,,,
Includes,,,1314315120197156050,1603291236022798302,,,,,
Author,986454341662354242,,,,464039239752344525,,,,
HasTopic,,,,1021300385898036942,,1141067,,,
HasTopic,,,,403069316330732665,,213441,,,
HasTopic,,,,159286200350281220,,413,,,
HasOrg,,,,,816463552645282332,1133630,,,
Author,567344025452380524,,,,1560066052793400803,,,,
Sale,453022232137733375,64214831850363229,,,,,8/7/2018,,
Author,595265846601460992,,,,112426432345339011,,,,
Author,901843752603447131,,,,462104431376974634,,,,
Author,693563230350822144,,,,926234417542025562,,,,
HasTopic,,,,1421438559314447424,,6606110,,,
Sale,852144591802527032,984467474514850613,,,,1194966,10/15/2018,,
HasOrg,,,,,1591151668001439363,49210,,,
Author,890322137445491221,,,,248089745628242201,,,,
Author,915325374118122037,,,,464039239752344525,,,,
HasTopic,,,,1503934307234496234,,49845,,,
HasTopic,,,,159068631064598551,,7169,,,
Author,458324654533348344,,,,462104431376974634,,,,
Author,1413974363563403065,,,229024535650559221,,,,,
Sale,1358764363653510442,1660543711139336431,,,,170124,8/21/2018,,
HasTopic,,,,1540017241891615402,,131514,,,
Author,1269423384270423194,,,385833856069161202,,,,,
Includes,,,851350143155248158,233554134326655549,,,,,
Includes,,,1314315120197156050,1405090791543451460,,,,,
HasTopic,,,,521794550903622548,,5281207,,,
HasTopic,,,,64511157555957045,,1258373,,,
Author,9052257224097383,,,,464039239752344525,,,,
Includes,,,565733832133342431,455845521024495034,,,,,
HasTopic,,,,1386433960223784934,,63741,,,
HasTopic,,,,1543438511435439522,,2006324,,,
Author,651520325900332105,,,1551938435204163112,,,,,
Author,1410581231251983004,,,,464039239752344525,,,,
Includes,,,1372844135435303981,752520263562934284,,,,,
Author,520330575510374623,,,,464039239752344525,,,,
HasTopic,,,,1342671634424613445,,7188,,,
Author,624222155579210792,,,141067563074810726,,,,,
Author,1365641550099008328,,,,464039239752344525,,,,
HasTopic,,,,1026006783339141920,,67077,,,
HasOrg,,,,,464039239752344525,49112,,,
Includes,,,1615340315424362057,323021815366657354,,,,,
Sale,414072122143402150,930041754701652876,,,,,8/8/2018,,
Author,135545851845418369,,,196217554254012361,,,,,
HasTopic,,,,1431827127553002156,,5,,,
Author,461353190513979812,,,,1116049124547451768,,,,
HasTopic,,,,782025734941451134,,11466,,,
HasTopic,,,,1233673903151482028,,425673,,,
Sale,1341643138610678154,641324507682550181,,,,,10/15/2018,,
Author,62764913357287323,,,,530472533737117954,,,,
Sale,153954773145589391,664853934213038140,,,,6663588,10/16/2018,,
HasTopic,,,,445473565632627024,,858769,,,
HasTopic,,,,1444032759021424247,,463257,,,
Author,1044395842067359089,,,1327047472335392760,,,,,
Includes,,,15133734353741126,942265683314112383,,,,,
Includes,,,1615340315424362057,974012055118364192,,,,,
HasTopic,,,,122383835514111039,,380227,,,
HasTopic,,,,1046252270495670332,,29142,,,
Includes,,,1615340315424362057,1465562119060082600,,,,,
Author,1322225961473121503,,,,960755156034311366,,,,
Sale,808429748573982216,702434206281241313,,,,,7/26/2018,,
HasTopic,,,,1123103621135449654,,21255975,,,
HasTopic,,,,333075916104402452,,5071900,,,
Author,966044019305011877,,,,462104431376974634,,,,
HasTopic,,,,,895058613131557553,60168,,,
Author,350558658828366462,,,1553592895572544317,,,,,
Author,1049946323364749220,,,761821573570333423,,,,,
Author,1414653525541820374,,,235494363145237662,,,,,
Author,713110236593205316,,,,1560066052793400803,,,,
Includes,,,1372844135435303981,1251665151709445122,,,,,
Author,888158728229302451,,,,462104431376974634,,,,
Includes,,,1615340315424362057,518335205602602515,,,,,
Sale,1005952506634512415,1212152809815701190,,,,217446,10/15/2018,,
Author,1235864211522241498,,,233554134326655549,,,,,
Author,934723893122346255,,,1348532211756141331,,,,,
Sale,415645846366591372,1149431292554134514,,,,,10/12/2018,,
HasOrg,,,,,1560066052793400803,3350129,,,
Author,124578032084151670,,,,462104431376974634,,,,
Sale,1542041052194743070,783087724382181352,,,,,8/2/2018,,
Includes,,,1040437236245414809,756753575111825275,,,,,
Includes,,,1615340315424362057,1360120613582358107,,,,,
Sale,887281066244223612,686594444305830325,,,,45767,10/15/2018,,
Author,1523519551200462173,,,,462104431376974634,,,,
HasTopic,,,,866295762707912694,,47001369,,,
Includes,,,1372844135435303981,251215045033302451,,,,,
Sale,485374855159582383,813213021196315650,,,,746448,10/14/2018,,
Author,911343623506815985,,,1459500723054332517,,,,,
HasTopic,,,,235009430671293081,,11016,,,
Author,1241021049809745352,,,,1560066052793400803,,,,
Sale,801893853257599589,1480256960545885168,,,,,10/2/2018,,
Author,759700204419350131,,,,464039239752344525,,,,
Author,424255089351215075,,,,462104431376974634,,,,
Author,965016905915039621,,,,464039239752344525,,,,
Author,264072285664220572,,,880605232561543914,,,,,
HasTopic,,,,1011221692229414546,,121572,,,
Sale,272460861364234932,564584748450349053,,,,3947,8/27/2018,,
Includes,,,1615340315424362057,202420811592331003,,,,,
